League,Team,Player,Country,Appearances,URL
Brazil,2019 Sociedade Esportiva Palmeiras season,Iván Angulo,Colombian_Football_Federation,0,https://en.wikipedia.org/wiki/Iv%C3%A1n_Angulo
Brazil,2019 Sociedade Esportiva Palmeiras season,Henrique (on loan from Henan Jianye),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Henrique_Dourado
Brazil,2019 Sociedade Esportiva Palmeiras season,Carlos Eduardo,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Carlos_Eduardo_Ferreira_de_Souza
Brazil,2019 Sociedade Esportiva Palmeiras season,Jailson,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Jailson_Marcelino_dos_Santos
Brazil,2019 Sociedade Esportiva Palmeiras season,Willian,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Willian_(footballer,_born_1986)"
Brazil,2019 Sociedade Esportiva Palmeiras season,Gabriel Veron,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Gabriel_Veron
Brazil,2019 Sociedade Esportiva Palmeiras season,Ramires,Brazilian_Football_Confederation,52,https://en.wikipedia.org/wiki/Ramires
Brazil,2019 Sociedade Esportiva Palmeiras season,Felipe Melo,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Felipe_Melo
Brazil,2019 São Paulo FC season,Anderson Martins,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Anderson_Martins
Brazil,2019 São Paulo FC season,Bruno Alves,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Bruno_Fabiano_Alves
Brazil,2019 São Paulo FC season,Jean,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Jean_Paulo_Fernandes_Filho
Brazil,2019 São Paulo FC season,Reinaldo,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Reinaldo_Manoel_da_Silva
Brazil,2019 São Paulo FC season,Igor Vinícius (on loan from Ituano),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Igor_Vin%C3%ADcius
Brazil,2019 São Paulo FC season,Pablo,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Pablo_Felipe_Teixeira
Brazil,2019 São Paulo FC season,Jucilei,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Jucilei
Brazil,2019 São Paulo FC season,Willian Farias,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Willian_Farias
Brazil,2019 São Paulo FC season,Robert Arboleda,Ecuadorian_Football_Federation,0,https://en.wikipedia.org/wiki/Robert_Arboleda
Brazil,2019 São Paulo FC season,Liziero,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Igor_Liziero
Brazil,2019 São Paulo FC season,Helinho,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Helinho_(footballer,_born_2000)"
Brazil,2019 São Paulo FC season,Luan Santos,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Luan_Santos_(footballer,_born_1999)"
Brazil,2019 São Paulo FC season,Léo,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/L%C3%A9o_Pel%C3%A9
Brazil,2019 São Paulo FC season,Vitor Bueno,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Vitor_Bueno
Brazil,2019 São Paulo FC season,Everton Felipe,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Everton_Felipe
Brazil,2019 São Paulo FC season,Marcos Calazans,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Marcos_Calazans
Brazil,2019 São Paulo FC season,Alexandre Pato,Brazilian_Football_Confederation,27,https://en.wikipedia.org/wiki/Alexandre_Pato
Brazil,2019 São Paulo FC season,Hernanes,Brazilian_Football_Confederation,27,https://en.wikipedia.org/wiki/Hernanes
Brazil,2019 São Paulo FC season,Dani Alves,Brazilian_Football_Confederation,118,https://en.wikipedia.org/wiki/Dani_Alves
Brazil,2019 Sport Club Corinthians Paulista season,Manoel (on loan from Cruzeiro),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Manoel_Messias_Silva_Carvalho
Brazil,2019 Sport Club Corinthians Paulista season,Caíque França,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Ca%C3%ADque_Fran%C3%A7a
Brazil,2019 Sport Club Corinthians Paulista season,Gabriel,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Gabriel_Girotto_Franco
Brazil,2019 Sport Club Corinthians Paulista season,Carlos Augusto,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Carlos_Augusto_Zopolato_Neves
Brazil,2019 Sport Club Corinthians Paulista season,Junior Sornoza,Ecuadorian_Football_Federation,11,https://en.wikipedia.org/wiki/Junior_Sornoza
Brazil,2019 Sport Club Corinthians Paulista season,Michel Macedo,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Michel_Macedo
Brazil,2019 Sport Club Corinthians Paulista season,Renê Júnior,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Ren%C3%AA_J%C3%BAnior
Brazil,2019 Sport Club Corinthians Paulista season,Júnior Urso,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/J%C3%BAnior_Urso
Brazil,2019 Sport Club Corinthians Paulista season,Jádson,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/J%C3%A1dson
Brazil,2019 Sport Club Corinthians Paulista season,Bruno Méndez,Uruguayan_Football_Association,2,https://en.wikipedia.org/wiki/Bruno_M%C3%A9ndez_(footballer)
Brazil,2019 Sport Club Corinthians Paulista season,Cássio,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/C%C3%A1ssio_Ramos
Brazil,2019 Sport Club Corinthians Paulista season,Marllon,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Marllon_Borges
Brazil,2019 Sport Club Corinthians Paulista season,Gustavo,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Gustavo_Henrique_da_Silva_Sousa
Brazil,2019 Sport Club Corinthians Paulista season,Ralf,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Ralf_(footballer)
Brazil,2019 Sport Club Corinthians Paulista season,Matheus Jesus (on loan from Estoril),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Matheus_Jesus
Brazil,2019 Sport Club Corinthians Paulista season,Mateus Vital,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Mateus_Vital
Brazil,2019 Sport Club Corinthians Paulista season,Régis (on loan from Bahia),Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/R%C3%A9gis_Augusto_Salmazzo
Brazil,2019 Sport Club Corinthians Paulista season,Clayson,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Clayson_Henrique_da_Silva_Vieira
Brazil,2019 Sport Club Corinthians Paulista season,Janderson,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Janderson_Santos_de_Souza
Brazil,2019 Sport Club Corinthians Paulista season,Walter,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Walter_Leandro_Capeloza_Artune
Brazil,2019 Sport Club Corinthians Paulista season,Ramiro,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Ramiro_Benetti
Brazil,2019 Sport Club Corinthians Paulista season,Everaldo,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Everaldo_(footballer,_born_1994)"
Brazil,2019 Sport Club Corinthians Paulista season,Lucas Piton,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Lucas_Piton
Brazil,2019 Sport Club Corinthians Paulista season,Gil,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Gil_(footballer,_born_1987)"
Brazil,2019 Sport Club Corinthians Paulista season,Pedrinho,Brazilian_Football_Confederation,0,"https://en.wikipedia.org/wiki/Pedrinho_(footballer,_born_April_1998)"
Brazil,2019 Sport Club Corinthians Paulista season,Danilo Avelar,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Danilo_Avelar
Brazil,2019 Sport Club Corinthians Paulista season,Fagner,Brazilian_Football_Confederation,10,https://en.wikipedia.org/wiki/Fagner_Conserva_Lemos
Brazil,2019 Sport Club Corinthians Paulista season,Mauro Boselli,Argentine_Football_Association,0,https://en.wikipedia.org/wiki/Mauro_Boselli
Brazil,2019 Sport Club Corinthians Paulista season,Filipe,Brazilian_Football_Confederation,0,https://en.wikipedia.org/wiki/Filipe_Gon%C3%A7alves_dos_Santos
Brazil,2019 Sport Club Corinthians Paulista season,Vágner Love,Brazilian_Football_Confederation,20,https://en.wikipedia.org/wiki/V%C3%A1gner_Love
